,rotowire_id,sportradar_id,full_name,gsis_id,search_full_name,news_updated,position,rotoworld_id,depth_chart_position,injury_start_date,injury_notes,last_name,espn_id,yahoo_id,sport,pandascore_id,first_name,injury_body_part,stats_id,age,birth_country,number,player_id,weight,status,search_first_name,practice_participation,birth_state,search_last_name,team,oddsjam_id,practice_description,birth_date,search_rank,injury_status,hashtag,swish_id,height,active,high_school,depth_chart_order,fantasy_positions,years_exp,metadata,fantasy_data_id,college,birth_city
7921,15673,c3ef92f7-29f7-43db-bbef-4e9875d756e9,Christian Elliss,,christianelliss,1686252008078,LB,,MLB,,,Elliss,,,nfl,,Christian,,,24,,53,7921,231,Active,christian,,,elliss,PHI,D90D91FB996B,,1999-01-02,9999999,,#christianelliss-NFL-PHI-53,977807,75,True,Valor Christian (CO),2,"['LB', 'DL']",2,{'rookie_year': '2021'},,Idaho,
2014,9770,1d334dc2-7fa8-4d4b-8359-b4bfd50b758e,Laurent Duvernay-Tardif,00-0031022,laurentduvernaytardif,1695309045332,OL,9605,OL,,,Duvernay-Tardif,16958,27728,nfl,,Laurent,,,32,,66,2014,321,Active,laurent,,,duvernaytardif,,,,1991-02-11,9999999,,#laurentduvernaytardif-NFL-FA-66,826486,77,True,Collège Andre-Grasset (CAN),,"['OL', 'OG']",9,,16293,McGill (CAN),
5566,13158,8059923a-a1cc-4e6e-8ea6-895805adedd6,Julian Allen,,julianallen,1535495103565,FB,,,,,Allen,3916334,31505,nfl,,Julian,,867577,27,,86,5566,234,Inactive,julian,,,allen,,,,1994-05-31,9999999,,#julianallen-NFL-FA-86,,75,True,Washington Township,,['RB'],4,,20578,Southern Mississippi,
2073,9990,955093e0-39aa-48b4-b34d-259b369e6535,Keith Smith,00-0030968,keithsmith,1699567837994,FB,,RB,,,Smith,17315,28141,nfl,,Keith,,558973,31,,40,2073,240,Active,keith,,,smith,ATL,F8355D15244D,,1992-04-08,9999999,,#keithsmith-NFL-ATL-40,558973,72,True,Charter Oak (CA),4,['RB'],9,{'rookie_year': '2014'},16378,San Jose State,
5126,13016,fc7f8c60-4fc2-45d1-9611-e803dbb1611e,Austin Proehl,00-0034442,austinproehl,1660857954849,WR,,,,,Proehl,3116680,31225,nfl,,Austin,,823135,26,,87,5126,175,Active,austin,,,proehl,,,,1996-06-17,315,Questionable,#austinproehl-NFL-FA-87,823135,70,True,Providence (NC),,['WR'],4,,20052,North Carolina,
1902,9367,f8f7a845-ae30-404c-8800-66bd643b6d2d,Pierre Desir,00-0031331,pierredesir,1639340116475,CB,9357,DB,,,Desir,16948,27655,nfl,,Pierre,,473659,31,,29,1902,192,Active,pierre,,,desir,,,,1990-09-08,9999999,,#pierredesir-NFL-FA-29,473659,73,True,Francis Howell Central (MO),,['DB'],8,,16128,Lindenwood,
8621,16397,a405d6f0-ca85-11ec-bef3-6bc2263558a9,Garrett Walston,,garrettwalston,1652811948193,TE,,,,,Walston,,,nfl,,Garrett,,,24,,0,8621,245,Active,garrett,,,walston,,,,1998-01-20,9999999,,#garrettwalston-NFL-FA-0,911132,76,True,New Hanover (NC),,['TE'],1,{'years_exp_shift': '1'},,North Carolina,
3550,11483,0a4980fc-0ffc-45b4-a2a9-f9d38334618f,Jarrod Wilson,00-0032525,jarrodwilson,1660507211567,DB,,DB,,,Wilson,2970661,29514,nfl,,Jarrod,,,28,,35,3550,209,Active,jarrod,,,wilson,,,,1994-02-09,9999999,,#jarrodwilson-NFL-FA-35,651969,73,True,Buchtel (OH),,['DB'],6,,18321,Michigan,
8416,16332,aa8d3730-d254-11ec-b16e-cf7159baf83d,Jalen Virgil,,jalenvirgil,1692726940752,WR,,,,Surgery,Virgil,,,nfl,,Jalen,Knee - Meniscus,,25,,15,8416,210,Inactive,jalen,,,virgil,DEN,4C74A006936B,,1998-07-13,9999999,IR,#jalenvirgil-NFL-DEN-15,912596,73,True,Mountain View (GA),11,['WR'],1,{'rookie_year': '2022'},,Appalachian State,
11209,16980,7eda8120-e909-11ed-bc62-31edf711e9ef,Henry Pearson,,henrypearson,1700872840389,FB,,,,,Pearson,,,nfl,,Henry,,,24,,44,11209,249,Active,henry,,,pearson,GB,2C2269DAA793,,1999-11-23,363,,#henrypearson-NFL-GB-44,1122649,74,True,Paramus Catholic (NJ),,['RB'],0,{'rookie_year': '2023'},,Appalachian State,
2719,10389,a7413fb5-8d05-457f-a97f-504bee73a910,Anthony Harris,00-0031799,anthonyharris,1670962520050,DB,10629,DB,,,Harris,2577814,28838,nfl,,Anthony,,,31,,41,2719,192,Active,anthony,,,harris,,,,1991-10-09,9999999,,#anthonyharris-NFL-FA-41,605782,73,True,Lloyd C. Bird (VA),,['DB'],8,,17187,Virginia,
10945,17124,c246a2cf-3db0-4c5a-b016-32a3f6e8cbaf,Cameron Young,,cameronyoung,1682792124322,DT,,NT,,,Young,,,nfl,,Cameron,,,23,,93,10945,304,Active,cameron,,,young,SEA,F68C27D72A25,,2000-06-08,9999999,,#cameronyoung-NFL-SEA-93,1124630,75,True,Franklin County (MS),2,['DL'],0,{'rookie_year': '2023'},,Mississippi State,
4759,,,John Elway,,johnelway,,,9386,,,,Elway,,,nfl,,John,,,,,0,4759,,Inactive,john,,,elway,,,,,9999999,,#johnelway-NFL-FA-0,,,False,,,,0,,19680,,
7720,15579,482c1032-765a-48d3-b46e-b47a809dbee4,Kene Nwangwu,,kenenwangwu,1700052356712,RB,,RB,,,Nwangwu,,,nfl,,Kene,,,25,,26,7720,210,Active,kene,,,nwangwu,MIN,15B723FE7479,,1998-02-09,9999999,,#kenenwangwu-NFL-MIN-26,946748,73,True,Heritage (TX),3,['RB'],2,{'rookie_year': '2021'},,Iowa State,
1621,9174,d4c3b274-7bef-44de-baa5-c8709b1c78d2,Nick Becton,00-0030313,nickbecton,1536203706895,T,,,,,Becton,16047,26918,nfl,,Nick,,,30,,61,1621,323,Injured Reserve,nick,,,becton,,,,1990-02-11,9999999,,#nickbecton-NFL-FA-61,,"6'6""",False,New Hanover (NC),,['OL'],7,,15307,Virginia Tech,
6294,13883,5203e275-5554-47de-bc0a-5b13639e5b50,Ty Summers, 00-0034999,tysummers,1699495510693,LB,,ROLB,,,Summers,3116431,32058,nfl,,Ty,,,27,,42,6294,241,Active,ty,,,summers,NO,7A96A7B86A2F,,1995-12-31,9999999,,#tysummers-NFL-NO-42,822442,73,True,Reagan (TX),2,['LB'],4,{'rookie_year': '2019'},21125,TCU,
8877,16482,73930d20-d472-11ec-8be1-059b7cb3dc59,Abu Daramy-Swaray,,abudaramyswaray,,CB,,DB,,,Daramy-Swaray,,,nfl,,Abu,,,26,,0,8877,185,Active,abu,,,daramyswaray,,,,1996-06-10,9999999,,#abudaramyswaray-NFL-FA-0,919583,69,True,Westerville South (OH),,['DB'],1,{'years_exp_shift': '1'},,Colgate,
8294,16184,21a56bce-7c06-44d7-b641-99f499111739,Bryan Cook,,bryancook,1699312832359,DB,,FS,,,Cook,,,nfl,,Bryan,,,24,,6,8294,206,Active,bryan,,,cook,KC,AF4F0AEC9C2D,,1999-09-07,9999999,,#bryancook-NFL-KC-6,1067898,73,True,Mount Healthy (OH),1,['DB'],1,{'rookie_year': '2022'},,Cincinnati,
640,6531,ab0c4c63-df42-4825-8921-3fd1a842c3df,Anthony McCoy,,anthonymccoy,,TE,,,,,McCoy,13414,24161,nfl,,Anthony,,322836,32,,85,640,259,Inactive,anthony,,,mccoy,,,,1987-12-28,9999999,,#anthonymccoy-NFL-FA-85,,"6'5""",False,Bullard (CA),,['TE'],10,,11603,Southern California,
6452,14147,bc63567a-81e7-44c9-a85f-8aa9532ab4fd,Jamie Gillan, 00-0035042,jamiegillan,1678730121862,P,,P,,,Gillan,3936185,32277,nfl,,Jamie,,,26,,6,6452,207,Active,jamie,,,gillan,NYG,951BA6FDBDFA,,1997-07-04,9999999,,#jamiegillan-NFL-NYG-6,891880,73,True,Leonardtown (MD),,['P'],4,{'rookie_year': '2019'},21279,Arkansas-Pine Bluff,
4050,12121,a138f20f-8a41-4d0e-930a-a16b6cb597b3,Cyril Grayson,00-0033215,cyrilgrayson,1668546607394,WR,,,,,Grayson,4217370,30111,nfl,,Cyril,,978117,28,,16,4050,183,Active,cyril,,,grayson,,,,1993-12-05,9999999,,#cyrilgrayson-NFL-FA-16,978117,69,True,Rummel (LA),,['WR'],5,,18896,LSU,
10932,16723,e2fdfaf7-d2c4-4482-9ac2-f8fe43c49130,Garrett Williams,,garrettwilliams,1698182131285,DB,,LCB,,,Williams,,,nfl,,Garrett,,,22,,21,10932,192,Active,garrett,,,williams,ARI,25599BC6CC34,,2001-06-01,9999999,,#garrettwilliams-NFL-ARI-21,1176818,70,True,Hickory Ridge (NC),2,['DB'],0,{'rookie_year': '2023'},,Syracuse,
6123,13485,54feeb01-a1d6-4313-b8b5-5663f698b5bd,Greedy Williams, 00-0035638,greedywilliams,1692458403114,CB,13942,DB,,,Williams,4035437,31878,nfl,,Greedy,,,25,,38,6123,185,Active,greedy,,,williams,,,,1997-12-03,9999999,,#greedywilliams-NFL-FA-38,910960,74,True,Calvary Baptist Academy (LA),,['DB'],4,,20985,LSU,
11312,17513,7bf3acb0-ebad-11ed-85b6-69e78761513a,T.J. Luther,,tjluther,1699371938477,WR,,,,,Luther,,,nfl,,T.J.,,,23,,82,11312,180,Active,tj,,,luther,NE,5D20480C8487,,2000-05-13,350,,#tjluther-NFL-NE-82,1117789,73,True,Port Charlotte (FL),,['WR'],0,{'rookie_year': '2023'},,Gardner-Webb,
684,2528,c058f888-ff75-4f13-a9e7-3f5be65288bf,Julius Peppers,00-0021140,juliuspeppers,1549031156152,DE,2361,,,,Peppers,3530,5888,nfl,,Julius,,,41,,0,684,295,Injured Reserve,julius,,,peppers,,,,1980-01-18,9999999,,#juliuspeppers-NFL-FA-0,,79,False,Southern Nash (NC),,['DL'],20,,11977,North Carolina,
5591,13420,cdcd43ee-b31d-42d3-adcf-8afb4458976e,Robert McCray,00-0034326,robertmccray,1576993557354,DE,,,,,McCray,3128264,31523,nfl,,Robert,,,25,,52,5591,280,Active,robert,,,mccray,,,,1996-03-24,1495,,#robertmccray-NFL-FA-52,,74,True,Rockdale County (GA),,"['LB', 'DL']",4,,20592,Indiana,
7635,15263,2e0122de-812b-44fa-8bf9-084695be95e3,Jaelan Phillips,,jaelanphillips,1701275455180,LB,,LB,,Surgery,Phillips,,,nfl,,Jaelan,Achilles,,24,,15,7635,263,Inactive,jaelan,,,phillips,MIA,DD955A224195,,1999-05-28,261,IR,#jaelanphillips-NFL-MIA-15,977731,77,True,Redlands East Valley (CA),,"['LB', 'DL']",2,{'rookie_year': '2021'},,Miami (FL),
5679,13227,31ac1b75-5119-47b1-9ca0-5b8c329c95b4,Ryan Carter,00-0034506,ryancarter,,CB,,,,,Carter,3045123,31600,nfl,,Ryan,,,27,,46,5679,180,Active,ryan,,,carter,,,,1994-11-04,9999999,,#ryancarter-NFL-FA-46,,69,True,Grayson,,['DB'],4,,20254,Clemson,
4728,12261,6b97e391-d564-48b4-beeb-e97917200157,Bart Houston,,barthouston,,QB,,,,,Houston,2977804,30872,nfl,,Bart,,652527,29,,8,4728,235,Active,bart,,,houston,,,,1992-12-16,9999999,,#barthouston-NFL-FA-8,,76,True,De La Salle (CA),,['QB'],5,,19639,Wisconsin,
3418,11134,dfbdb450-3534-4bc1-8e7f-17df7a2dccf4,Mekale McKay,00-0032351,mekalemckay,1555509960789,WR,,,,,McKay,2980068,29605,nfl,,Mekale,,693829,28,,19,3418,210,Active,mekale,,,mckay,,,,1993-08-04,9999999,,#mekalemckay-NFL-FA-19,,77,True,Moore,,['WR'],6,,18181,Cincinnati,
11240,17495,87508260-ea7f-11ed-886a-4be2fbe7ee42,CJ Okoye,,cjokoye,1693497323292,DL,,,,,Okoye,,,nfl,,CJ,,,22,,67,11240,315,Active,cj,,,okoye,LAC,60BF1F2588D4,,2001-10-20,9999999,,#cjokoye-NFL-LAC-67,1447764,78,True,,,['DL'],0,{'rookie_year': '2023'},,,
4997,12463,b120cb2d-04b8-4dd3-809e-92c9b4c29b0c,Mark Walton,00-0034679,markwalton,1589386810022,RB,13197,,,,Walton,3917846,31082,nfl,,Mark,,871716,24,,22,4997,200,Active,mark,,,walton,,,,1997-03-29,9999999,,#markwalton-NFL-FA-22,,70,True,Booker T. Washington,,['RB'],4,,19915,Miami,
8458,16015,6d374e1c-cb16-41b1-bab5-d6e203e884dd,Dylan Parham,,dylanparham,1700412639101,OL,,OL,,,Parham,,,nfl,,Dylan,,,24,,66,8458,285,Active,dylan,,,parham,LV,71D5CE75721F,,1999-08-24,9999999,,#dylanparham-NFL-LV-66,1065023,75,True,Carrollton (GA),,['OL'],1,{'rookie_year': '2022'},,Memphis,
2562,10193,e269403c-ae69-415d-a606-b5cfb030965b,John Crockett,,johncrockett,1525301701306,RB,,,,,Crockett,2986739,28922,nfl,,John,,704273,28,,43,2562,217,Inactive,john,,,crockett,,,,1992-02-16,9999999,,#johncrockett-NFL-FA-43,,"6'0""",False,Totino-Grace,,['RB'],5,,17026,North Dakota State,
4002,,,Eliot Wolf,,eliotwolf,,,12143,,,,Wolf,,,nfl,,Eliot,,,,,0,4002,,Inactive,eliot,,,wolf,,,,,9999999,,#eliotwolf-NFL-FA-0,,,False,,,,0,,18841,,
5333,12812,9b8e379d-2362-415f-b51d-ec3b8bedda93,Jalyn Holmes,00-0034264,jalynholmes,1673228460326,DE,,,,,Holmes,3121414,31072,nfl,,Jalyn,,,27,,97,5333,283,Active,jalyn,,,holmes,NYJ,126A3DE527E1,,1996-01-25,9999999,,#jalynholmes-NFL-NYJ-97,836105,77,True,Lake Taylor (VA),,['DL'],5,{'rookie_year': '2018'},19911,Ohio State,
1927,,6a2fd98a-3a5b-4de6-8f57-f7088fb413a8,Ri'Shard Anderson,,rishardanderson,,CB,,,,,Anderson,17104,27954,nfl,,Ri'Shard,,,23,,26,1927,189,Inactive,rishard,,,anderson,,,,1994-05-01,9999999,,#rishardanderson-NFL-FA-26,,"5'11""",False,,,['DB'],1,,16162,Syracuse,
3032,,,Lavance Taylor,,lavancetaylor,,RB,,,,,Taylor,,,nfl,,Lavance,,864275,,,0,3032,,Inactive,lavance,,,taylor,,,,,9999999,,#lavancetaylor-NFL-FA-0,,,False,,,['RB'],,,17719,,
5837,13827,b893faf2-b13f-4177-b62e-1d2e1e7ba087,Redford Jones,,redfordjones,1557100507499,K,,,,,Jones,3060823,31812,nfl,,Redford,,824434,27,,0,5837,175,Active,redford,,,jones,,,,1994-07-25,9999999,,#redfordjones-NFL-FA-0,,70,True,Norman North,,['K'],3,,20727,Tulsa,
7474,15066,75741cd3-8b9f-445f-b24e-47c8c51de618,Keandre Jones,,keandrejones,,LB,,LB,,,Jones,4040621,33174,nfl,,Keandre,,,25,,47,7474,220,Active,keandre,,,jones,,,,1997-09-24,9999999,,#keandrejones-NFL-FA-47,946592,75,True,Good Counsel (MD),,['LB'],3,,22449,Maryland,
4147,11698,e601812f-ce24-4e99-bee0-e33c1e9014e4,Samaje Perine,00-0033526,samajeperine,1701064208343,RB,12255,RB,,,Perine,3116389,30227,nfl,,Samaje,,820734,28,,25,4147,236,Active,samaje,,,perine,DEN,192F6515EE16,,1995-09-16,113,,#samajeperine-NFL-DEN-25,820734,70,True,Hendrickson (TX),2,['RB'],6,{'rookie_year': '2017'},18993,Oklahoma,
6999,14715,e9746156-842c-475e-806d-4bcb26032e3b,Benito Jones,,benitojones,1682542861063,DT,,RDT,,,Jones,4035299,33239,nfl,,Benito,,,26,,94,6999,335,Active,benito,,,jones,DET,7113FAEBCDD2,,1997-11-27,9999999,,#benitojones-NFL-DET-94,910398,73,True,Wayne County (GA),1,['DL'],3,{'rookie_year': '2020'},21868,Ole Miss,
4080,11751,a28f7368-0306-4d20-855f-285a1a09c09c,Zay Jones,00-0033891,zayjones,1701109814916,WR,12246,RWR,,,Jones,3059722,30150,nfl,,Zay,,746491,28,,7,4080,200,Active,zay,,,jones,JAX,11179EDFB137,,1995-03-30,169,,#zayjones-NFL-JAX-7,746491,74,True,Stephen F. Austin (TX),3,['WR'],6,{'rookie_year': '2017'},18926,East Carolina,
5032,12568,0cb5a32a-a340-4671-ba2a-93f5fa6aee8d,Jordan Akins,00-0034364,jordanakins,1699831512672,TE,,TE,,,Akins,3128452,31068,nfl,,Jordan,,838396,31,,84,5032,245,Active,jordan,,,akins,CLE,128C26CB554D,,1992-04-19,513,,#jordanakins-NFL-CLE-84,838396,76,True,Union Grove (GA),3,['TE'],5,{'rookie_year': '2018'},19903,UCF,
4904,,,Kevin Stefanski,,kevinstefanski,1578861024755,,13081,,,,Stefanski,,,nfl,,Kevin,,,,,0,4904,,Inactive,kevin,,,stefanski,,,,,9999999,,#kevinstefanski-NFL-FA-0,,,False,,,,0,{'override_active': 'false'},19806,,
846,7469,31b604a7-4f2e-4cfd-b040-5d749f7f5d5b,Jurrell Casey,00-0028015,jurrellcasey,1630699520647,DT,6440,,,,Casey,14047,24864,nfl,,Jurrell,,,32,,0,846,305,Injured Reserve,jurrell,,,casey,,,,1989-12-05,632,,#jurrellcasey-NFL-FA-0,,73,True,Long Beach Poly (CA),,['DL'],11,{'injury_override_regular_2020_5': 'COV'},12912,USC,
4414,12420,473cc482-dccc-4341-8cbe-8da988423869,Josh Augusta,,joshaugusta,1525395001373,NT,,,,,Augusta,3051846,30654,nfl,,Josh,,,27,,72,4414,355,Active,josh,,,augusta,,,,1994-08-24,9999999,,#joshaugusta-NFL-FA-72,,76,True,Peoria (IL),,['DL'],5,,19274,Missouri,
8201,15968,4ca348c0-d395-11ec-96a0-c3471a31202c,Jack Coan,,jackcoan,1661793046960,QB,,QB,,,Coan,,,nfl,,Jack,,,24,,0,8201,223,Active,jack,,,coan,,,,1998-12-09,416,,#jackcoan-NFL-FA-0,976563,75,True,Sayville (NY),,['QB'],1,"{'years_exp_shift': '1', 'source_id': 'e5f44041-e070-477d-a7ce-a29ea15236e1'}",,Notre Dame,
3469,11135,555ad7d1-ee7a-4679-b24e-0cbee3ca680d,Cassanova McKinzy,00-0032751,cassanovamckinzy,1578453344101,OLB,,,,,McKinzy,2971032,29584,nfl,,Cassanova,,,29,,58,3469,252,Active,cassanova,,,mckinzy,,,,1992-11-17,9999999,,#cassanovamckinzy-NFL-FA-58,,75,True,Woodlawn (AL),,['LB'],6,,18233,Auburn,
2954,10846,7f341885-868f-4bc2-bbd2-f8a2ef80a7d9,BJ McBryde,,bjmcbryde,,DT,,,,,McBryde,2513043,29011,nfl,,BJ,,,26,,60,2954,298,Inactive,bj,,,mcbryde,,,,1991-10-10,9999999,,#bjmcbryde-NFL-FA-60,,"6'5""",False,,,['DL'],1,,17432,Connecticut,
1723,9233,6c83cb09-f35e-474c-8a28-e7cb9caabbf1,Sean Baker,,seanbaker,,FS,,,,,Baker,15406,26325,nfl,,Sean,,,29,,40,1723,209,Inactive,sean,,,baker,,,,1988-11-06,9999999,,#seanbaker-NFL-FA-40,,"6'1""",False,,,['DB'],2,,15649,Ball State,
10909,16682,c0a4eddb-90da-45d5-8695-cb15ea16e4b5,Isaiah Foskey,,isaiahfoskey,1701300058367,DL,,RDE,,,Foskey,,,nfl,,Isaiah,,,23,,55,10909,265,Active,isaiah,,,foskey,NO,C475E2AD3CDE,,2000-10-30,9999999,,#isaiahfoskey-NFL-NO-55,1183589,77,True,De La Salle (CA),2,['DL'],0,{'rookie_year': '2023'},,Notre Dame,
4570,12497,65fc4235-1a53-45fa-8117-b40bfdcc807c,Kennan Gilchrist,00-0033657,kennangilchrist,1544618744638,OLB,,,,,Gilchrist,3049574,30783,nfl,,Kennan,,,27,,47,4570,225,Active,kennan,,,gilchrist,,,,1994-09-16,9999999,,#kennangilchrist-NFL-FA-47,,74,True,Abbeville (SC),,['LB'],5,,19456,Appalachian State,
5754,13356,97e65d1d-c738-4812-840e-030f0242bc29,Jaeden Graham,00-0034788,jaedengraham,1662176716765,TE,,TE,,,Graham,3118954,31749,nfl,,Jaeden,,832316,27,,46,5754,250,Inactive,jaeden,,,graham,,,,1995-10-10,9999999,Questionable,#jaedengraham-NFL-FA-46,832316,76,True,Cherry Creek (CO),,['TE'],4,,20662,Yale,
427,6300,26603e62-3b2a-47dd-a938-4b4f01ed0818,Jarius Wynn,,jariuswynn,,DE,,,,,Wynn,12752,,nfl,,Jarius,,,30,,92,427,285,Inactive,jarius,,,wynn,,,,1986-08-29,9999999,,#jariuswynn-NFL-FA-92,,"6'3""",False,,,['DL'],7,,9066,Georgia,
11494,17638,ba8fe400-f4ba-11ed-b5f3-c9eecb25eb9c,Willie Taylor,,willietaylor,,LB,,LB,,,Taylor,,,nfl,,Willie,,,24,,53,11494,246,Active,willie,,,taylor,,,,1999-07-07,9999999,,#willietaylor-NFL-FA-53,1065087,76,True,Bleckley County (GA),,['LB'],0,,,Eastern Kentucky,
6655,,,Taj-Amir Torres,,tajamirtorres,,CB,,,,,Torres,,,nfl,,Taj-Amir,,,,,0,6655,180,Inactive,tajamir,,,torres,,,,,9999999,,#tajamirtorres-NFL-FA-0,,"5'8""",False,,,['DB'],0,,21547,Boston College,
7074,,,A.J. Hines,,ajhines,,RB,,,,,Hines,,,nfl,,A.J.,,,,,,7074,237,Inactive,aj,,,hines,,,,,9999999,NA,#ajhines-NFL-FA,,"5'11""",False,,,['RB'],0,{'override_active': 'false'},22118,Duquesne,
559,6463,908ea628-c150-449c-97b4-06c5d78cae3e,Tim Tebow,,timtebow,1629216944801,TE,,,,,Tebow,13200,24000,nfl,,Tim,,323152,34,,0,559,236,Inactive,tim,,,tebow,,,,1987-08-14,9999999,,#timtebow-NFL-FA-0,,75,True,Nease (FL),,['TE'],12,{'override_active': 'true'},11196,Florida,
1827,9554,d0f4d73c-8b50-4087-b66c-313b23f15a02,Arthur Lynch,,arthurlynch,,TE,,,,,Lynch,16844,27683,nfl,,Arthur,,512120,28,,49,1827,258,Inactive,arthur,,,lynch,,,,1990-06-17,9999999,,#arthurlynch-NFL-FA-49,,"6'5""",False,,,['TE'],1,,16022,Georgia,
8237,,,Player Invalid,,playerinvalid,,RB,,,,,Invalid,,,nfl,,Player,,,,,,8237,,Inactive,player,,,invalid,,,,,,,#playerinvalid-NFL-FA,,,False,,,['RB'],0,,,,
5417,13047,33db338e-fe3e-4d99-9abf-a5ae0fd778a0,Marcus Edmond,00-0034544,marcusedmond,,DB,,,,,Edmond,3045126,31675,nfl,,Marcus,,,26,,41,5417,180,Active,marcus,,,edmond,,,,1995-07-06,9999999,,#marcusedmond-NFL-FA-41,,72,True,Lower Richland High School,,['DB'],4,,20435,Clemson,
5853,13572,c5e92aff-ce1e-4ce0-b838-6149f8ce875f,Trayvon Mullen, 00-0035695,trayvonmullen,1691526322703,CB,,DB,,,Mullen,4035458,31872,nfl,,Trayvon,Toe,,26,,28,5853,190,Active,trayvon,,,mullen,BAL,7F0A6A13F84E,,1997-09-20,9999999,PUP,#trayvonmullen-NFL-BAL-28,913543,74,True,Coconut Creek (FL),,['DB'],4,{'rookie_year': '2019'},20887,Clemson,
11038,17127,5473d94d-0d3a-4b71-bd4b-b9ee41232ce5,Derek Parish,,derekparish,1693438818559,DL,,TE,,,Parish,,,nfl,,Derek,,,24,,43,11038,241,Active,derek,,,parish,,9659404BB7FB,,1999-01-04,9999999,,#derekparish-NFL-FA-43,1053833,73,True,Pearland (TX),,['DL'],0,{'rookie_year': '2023'},,Houston,
8243,16643,79f100f0-18dd-11ed-a8b7-1d7ae4590500,DeAndre Torrey,,deandretorrey,1661288732015,RB,,RB,,,Torrey,,,nfl,,DeAndre,,,24,,0,8243,199,Active,deandre,,,torrey,,,,1998-12-23,9999999,,#deandretorrey-NFL-FA-0,1109345,67,True,Gautier (MS),,['RB'],1,"{'years_exp_shift': '1', 'source_id': '246efa78-b987-4e61-96e2-0b2442c1351f'}",,North Texas,
6102,13880,db390635-a7ce-4508-9c58-4ac1c36740df,Sua Opeta, 00-0035384,suaopeta,1634605809216,G,,OL,,,Opeta,3121009,32406,nfl,,Sua,,,27,,78,6102,305,Active,sua,,,opeta,PHI,6667A07397A7,,1996-08-15,9999999,,#suaopeta-NFL-PHI-78,830029,76,True,Stansbury (UT),,"['OL', 'OG']",4,{'rookie_year': '2019'},20902,Weber State,
3262,11174,2df474e5-7117-4650-8d53-34b3fd0f1bbb,Justin Simmons,00-0032971,justinsimmons,1700065858260,DB,11389,FS,,,Simmons,2969860,29332,nfl,,Justin,,,30,,31,3262,202,Active,justin,,,simmons,DEN,42CE6C6D9288,,1993-11-19,277,,#justinsimmons-NFL-DEN-31,691479,74,True,Martin County (FL),1,['DB'],7,{'rookie_year': '2016'},18023,Boston College,
8173,15801,434b6750-d3b1-11ec-96a0-c3471a31202c,ZaQuandre White,,zaquandrewhite,1666041635061,RB,,RB,,,White,,,nfl,,ZaQuandre,,,24,,0,8173,215,Active,zaquandre,,,white,,,,1998-12-21,9999999,,#zaquandrewhite-NFL-FA-0,1058764,73,True,North Fort Myers (FL),,['RB'],1,{'source_id': '2e0fc324-487e-4e49-a8f7-d3fe4dc2b24b'},,South Carolina,
6595,13566,a577ef90-17c3-4dbf-b6b8-e054f21a778d,Devlin Hodges, 00-0035577,devlinhodges,1650857451003,QB,14775,,,,Hodges,3127051,32581,nfl,,Devlin,,837040,25,,0,6595,210,Active,devlin,,,hodges,,,,1996-04-12,576,,#devlinhodges-NFL-FA-0,,73,True,Mortimer-Jordan (AL),,['QB'],3,{'injury_override_regular_2020_5': 'Active'},21562,Samford,
1795,9974,6e474781-b587-4514-a095-ea741493079e,Kevin Graf,,kevingraf,,OT,,,,,Graf,16999,27792,nfl,,Kevin,,,30,,66,1795,295,Inactive,kevin,,,graf,,,,1991-06-17,9999999,,#kevingraf-NFL-FA-66,,78,False,Agoura (CA),,['OL'],8,,15968,Southern California,
4487,,3c3d187d-4a6e-4978-a595-f65284de3ec8,Aaron Taylor,,aarontaylor,,S,,,,,Taylor,2972063,30698,nfl,,Aaron,,,28,,37,4487,208,Active,aaron,,,taylor,,,,1993-12-25,9999999,,#aarontaylor-NFL-FA-37,,71,True,Central Gwinnett (GA),,['DB'],5,,19355,Ball State,
8437,16301,061ca100-c957-11ec-b1d2-d334745b4f4f,Thomas Hennigan,,thomashennigan,1679433321840,WR,,,,,Hennigan,,,nfl,,Thomas,,,24,,89,8437,210,Active,thomas,,,hennigan,,,,1998-08-18,9999999,,#thomashennigan-NFL-FA-89,975342,73,True,Northwest Guilford (NC),,['WR'],1,{'source_id': 'b04f4b6f-70a1-419a-8ec4-f900a76e03c6'},,Appalachian State,
1950,10139,b57c9d4e-b06b-4281-98d8-1295684c2e55,James Ferentz,00-0031039,jamesferentz,1678382125347,OL,,,,,Ferentz,17361,28195,nfl,,James,,,34,,65,1950,290,Active,james,,,ferentz,NE,0D741D936908,,1989-06-05,9999999,,#jamesferentz-NFL-NE-65,464068,74,True,Iowa City (IA),,['OL'],9,{'rookie_year': '2014'},16199,Iowa,
3713,11336,e8a37445-5b5f-4d56-8ba9-6dee3d8ba737,Deonte Gibson,,deontegibson,,DE,,,,,Gibson,2582086,29779,nfl,,Deonte,,,25,,0,3713,271,Inactive,deonte,,,gibson,,,,1993-02-22,9999999,,#deontegibson-NFL-FA-0,,"6'2""",False,,,['DL'],0,,18520,Northwestern,
1593,9125,aad219c2-ba59-493e-85c3-fba67a55444c,John Lotulelei,,johnlotulelei,,LB,,,,,Lotulelei,16087,26897,nfl,,John,,,28,,47,1593,233,Injured Reserve,john,,,lotulelei,,,,1991-12-04,9999999,,#johnlotulelei-NFL-FA-47,,"5'11""",False,Baldwin (HI),,['LB'],7,,15248,Nevada-Las Vegas,
